,Word,Senses,Glosa,PoS,SynsetPoS
375,conjunt,6,el conjunt que va guanyar el concurs musical era del poble,n,cat-30-08188235-n
376,consciència,2,no tenia consciència dels seus errors,n,cat-30-05675905-n
377,consciència,4,la consciència ferma d'una persona,n,cat-30-04848492-n
378,conscient,1,"""el pas caut de qui és conscient de la seva càrrega d'alcohol"" - Thomas Hardy",a,cat-30-00570590-a
379,conseller,1,el conseller de la Casa Reial sempre l'encerta,n,cat-30-09774266-n
380,conseller,2,conseller primer,n,cat-30-10320863-n
381,consellera,2,la consellera de governació va visitar Tarragona,n,cat-30-10320863-n
382,conseqüència,1,les conseqüències de la tormenta van ser desastroses,n,cat-30-11410625-n
383,conseqüències,1,aquest resultat no té conseqüències,n,cat-30-07294019-n
384,consideració,5,la consideració del problema del tràfic va durar més d'una hora,n,cat-30-07138915-n
385,consideració,6,no tenia cap consideració pels seus sentiments,n,cat-30-04841358-n
386,construcció,1,la construcció del vaixell va tardar un any sencer,n,cat-30-00911048-n
387,construcció,2,a l'alcalde no li va agradar com va quedar la construcció de la nova seu,n,cat-30-04341686-n
388,construcció,3,el sector de la construcció està en crisi,n,cat-30-01104637-n
389,construcció,4,la construcció que va escriure era agramatical,n,cat-30-06313651-n
390,consulta,3,una consulta a l'enciclopèdia ens va donar la solució al problema,n,cat-30-01264050-n
391,contacte,1,van dir que havien estat en contacte amb sers extraterrestres,n,cat-30-00039297-n
392,contacte,7,el paper tornassol es torna vermell en contacte amb l'àcid,n,cat-30-14419510-n
393,context,2,el context històric,n,cat-30-14512817-n
394,contraposició,1,l'esculptura en contraposició a la pintura,n,cat-30-05748614-n
395,contrari,2,"pensàvem que la Sue era més gran que el Bill, perè era al contrari",n,cat-30-13858604-n
396,contrari,5,quan va fracassar el seu intent va provar de fer el contrari,n,cat-30-13858833-n
397,contribució,1,estic satisfet de la meva contribució a l'èxit de l'equip,n,cat-30-00787465-n
398,control,10,una terrible força la tenia sota control,n,cat-30-05194874-n
399,control,12,volien revocar tota la legislació que imposés un control econòmic,n,cat-30-06657202-n
400,control,1,Sota control,n,cat-30-05196375-n
401,control,2,van imposar controls del consum de begudes alcohòliques en el campus,n,cat-30-13827205-n
402,control,4,tenia afectat el temps i el control dels moviments,n,cat-30-00830448-n
403,control,5,el control de la multitud per part de la policia va ser admirable,n,cat-30-00803617-n
404,control,6,mai va perdre control d'ella mateixa,n,cat-30-04882968-n
405,cop,11,té tota la pinta de ser un cop de la mafia,n,cat-30-01250335-n
406,cop,13,li va donar un cop a la taula,n,cat-30-00133338-n
407,cop,1,aquell cop li va sortir bé,n,cat-30-07309599-n
408,cop,5,el cop el va fer caure de la bici,n,cat-30-07338681-n
409,cor,10,va dibuixar un cor amb el seu nom dintre,n,cat-30-13865904-n
410,cor,11,la reina de cors,n,cat-30-03507048-n
411,cor,1,està al cor de Barcelona,n,cat-30-08523483-n
412,cor,2,en el fons del teu cor saps que és veritat,n,cat-30-05919263-n
413,cor,3,"estava quiet, el seu cor es movia amb intensitat",n,cat-30-05388805-n
414,cor,6,no et mengis el cor de la poma,n,cat-30-08524262-n
415,cor,7,al cor de la multitud,n,cat-30-08588699-n
416,cor,9,amb cinc lliures de cor de vaca n'hi haurà prou per sis persones,n,cat-30-07651905-n
417,correguda,1,van fer una gran correguda per poder arribar a l'hora,n,cat-30-00293916-n
418,corrent,4,en la història americana s'observen dues corrents de desenvolupament,n,cat-30-08461595-n
419,corrupció,1,el luxe i la corrupció entre les classes altes,n,cat-30-04850996-n
420,corrupció,6,corrupció de menors,n,cat-30-00272448-n
421,missa,2,van interpretar una missa composta per Beethoven,n,cat-30-07033753-n
422,cos,4,el cos de la doctrina,n,cat-30-08436288-n
423,cos,7,el cos del missatge era curt,n,cat-30-06394701-n
424,cosa,10,el món es divideix en éssers i coses,n,cat-30-00002684-n
425,cosa,3,no sabem com funciona aquesta cosa,n,cat-30-04424218-n
426,cosa,4,tinc diverses coses de les quals m'he d'ocupar,n,cat-30-05671325-n
427,cosa,5,són coses de la vida,n,cat-30-07289831-n
428,cosa,9,no sabria dir-te que era aquella cosa,n,cat-30-04424418-n
429,cost,2,el cost de vida era enorme,n,cat-30-05145118-n
430,costat,1,sempre se sentava al costat esquerre de l'esglèsia,n,cat-30-08649345-n
431,costat,2,li feia mal al costat,n,cat-30-05551318-n
432,costat,4,van pintar els quatre costats de la casa,n,cat-30-04213626-n
433,costat,6,va treure el seu costat més bo,n,cat-30-05852553-n
434,costum,2,tenien per costum sopar a les sis,n,cat-30-00414179-n
435,cotxe,1,necessitava un cotxe per anar a treballar,n,cat-30-02958343-n
436,Creació,1,la Creació va durar 6 dies,n,cat-30-00237869-n
437,creació,3,el procés de creació de la col·lecció va ser de tres anys,n,cat-30-00908492-n
438,creació,5,l'arquitecte va presentar la seva nova creació en públic,n,cat-30-03129123-n
439,crèdit,3,no li donava cap crèdit a les xafarderies,n,cat-30-06193727-n
440,creença,1,la meva creença en la seva sinceritat va augmentar,n,cat-30-05916739-n
441,creença,3,veure és creure,n,cat-30-05726093-n
442,criatura,1,només són criatures,n,cat-30-09917593-n
443,criatura,5,és només una criatura,n,cat-30-10612104-n
444,crida,2,els estudiants van fer cas a la crida per manifestar-se,n,cat-30-07192129-n
445,crisi,1,durant la crisi econòmica van fer fallida,n,cat-30-13933560-n
446,crisi,2,després de la crisis el pacient mor o es millora,n,cat-30-07417644-n
447,crit,1,l'orador va ser interromput per forts crits procedents de la part posterior del públic,n,cat-30-07120524-n
448,crònica,1,la crònica va aparèixer a l'informatiu del matí,n,cat-30-06681551-n
449,cuina,4,li agrada la bona cuina,n,cat-30-07565259-n
450,cultiu,4,el cultiu de les ostres,n,cat-30-00917759-n
451,cultura,1,la cultura grega ha aportat molt a l'art dramàtic actual,n,cat-30-08287844-n
452,cultura,3,s'ha de tenir cultura per participar en aquest concurs,n,cat-30-05984936-n
453,cura,8,el pilot va aterrar amb molta cura,n,cat-30-01132148-n
454,curs,1,va seguir un curs de cistelleria,n,cat-30-00884466-n
455,curs,5,el riu pren el seu curs cap al sud,n,cat-30-08681222-n
456,curs,6,el curs del riu,n,cat-30-09387222-n
457,curs,7,el curs de la història,n,cat-30-08461595-n
458,cursa,2,va guanyar la cursa de Barcelona,n,cat-30-07458453-n
459,curt,2,unes vacances curtes al camp,a,cat-30-01442826-a
460,dada,2,la policia va proporcionar una dada rellevant,n,cat-30-05816622-n
461,dades,3,l'entrevistador li va demanar les seves dades personals,n,cat-30-05816622-n
462,davallada,1,l'equip passava per una davallada,n,cat-30-13556509-n
463,DC,1,187 DC,n,cat-30-00001837-n
464,debat,1,hem mantingut un debat interessant,n,cat-30-07140659-n
465,decisió,2,les decisions de l'àrbitre no van agradar a l'equip,n,cat-30-00162632-n
466,decisió,7,és un home amb decisió,n,cat-30-04863969-n
467,declaració,4,les declaracions del President no es van respectar,n,cat-30-07227772-n
468,declarar,5,declaro que l'acusat és culpable,v,cat-30-00878136-v
469,defensa,2,la higiene és la millor defensa contra les malalties,n,cat-30-00823750-n
470,definició,2,el gimnàs li ha donat més definició als músculs,n,cat-30-04702957-n
471,definit,1,empremtes digitals definides,a,cat-30-00779374-a
472,degeneració,1,la degeneració moral segueix a la degeneració intel·lectual,n,cat-30-04850996-n
473,crim,1,Un llarg historial de crims,n,cat-30-00766234-n
474,demà,1,el treball s'ha de presentar demà,n,cat-30-15155891-n
475,demà,2,el demà és incert,n,cat-30-15263795-n
476,demanda,2,sempre hi ha demanda d'educació,n,cat-30-13461162-n
477,demanda,6,no hi ha gaire demanda de màquines d'escriure,n,cat-30-07190693-n
478,demarcació,1,la demarcació entre els dos pobles portava problemes als ajuntaments,n,cat-30-08592656-n
479,demostració,1,va fer una demostració del producte als clients,n,cat-30-00521562-n
480,demostrar,3,li va demostrar que hi havia molt d'espai,v,cat-30-00923793-v
481,denúncia,3,es van sentir denúncies relacionades amb la brutalitat de la policia,n,cat-30-06739782-n
482,depravació,1,"els seus bordells, els seus salons d'opi, la seva deprevació",n,cat-30-04850996-n
483,derrota,1,els resultats van confirmar la derrota del PP,n,cat-30-07475364-n
484,descàrrega,3,la descàrrega de iode per part de la glàndula tiroide,n,cat-30-13549672-n
485,descordat,2,el vent va aixecar el seu abric descordat,a,cat-30-02096604-a
486,descripció,2,molt sovint la narració es veia interrompuda per una llarga descripció,n,cat-30-07201804-n
487,desenvolupament,2,el desenvolupament de la cultura grega,n,cat-30-13464820-n
488,desenvolupament,5,el desenvolupament de la cultura,n,cat-30-13490343-n
489,desgràcia,1,volia arreglar totes les desgràcies de la humanitat,n,cat-30-14476852-n
490,desig,5,puc dir-te que el seu desig era que tots els convidats marxéssim,n,cat-30-07185870-n
491,destí,1,es mereixia que el destí la tractés millor,n,cat-30-14473222-n
492,detall,1,molts detalls s'assemblen,n,cat-30-05817845-n
493,déu,3,el seu déu eren els diners,n,cat-30-03560161-n
494,deure,1,els deures de la seva feina,n,cat-30-00719494-n
495,deure,2,hem d'inculcar als nostres fills el sentit del deure,n,cat-30-01129920-n
496,deure,3,publicar la veritat és el seu deure,n,cat-30-00584769-n
497,dia,2,el meu aniversari és l'u de març,n,cat-30-15123115-n
498,dia,3,he tingut un bon dia,n,cat-30-15164957-n
499,dia,7,va estar un dia sense dormir,n,cat-30-15157041-n
500,diable,2,al diable amb ell,n,cat-30-07125786-n
501,diantre,1,què diantre dius?,n,cat-30-07125786-n
502,diccionari,1,va buscar al diccionari les paraules que no entenia,n,cat-30-06418901-n
503,diferència,1,hi ha moltes diferències entre el jazz i el rock,n,cat-30-04748836-n
504,diferència,4,va aprendre la diferència entre l'or i el plom,n,cat-30-04749572-n
505,dificultat,1,sempre tinc dificultats per localitzar-lo,n,cat-30-14410605-n
506,dificultat,2,va guanyar sense cap dificultat,n,cat-30-00623862-n
507,dificultat,9,les dificultats de la vida fronterera,n,cat-30-07336763-n
508,dignitat,1,va demostrar la seva dignitat quan estava sota pressió,n,cat-30-04886881-n
509,dijous,1,la meva mare arribarà dijous,n,cat-30-15164354-n
510,dilluns,1,tinc hora per al dilluns que ve,n,cat-30-15163979-n
511,dimarts,1,dimarts anirem al zoo,n,cat-30-15164105-n
512,dimecres,1,dimecres va ploure molt,n,cat-30-15164233-n
513,dinar,1,els diumenges sempre feien un gran dinar quan tornaven de l'esglèsia,n,cat-30-07575726-n
514,diners,1,Vam intentar obtenir els diners que ens devia,n,cat-30-13384557-n
515,diners,2,té tots els diners en forma de béns immobles,n,cat-30-13250542-n
516,diputat,1,els diputats van arribar tard a la votació,n,cat-30-10005934-n
517,direcció,10,el nou consell es va etablir sota la direcció del rei,n,cat-30-00815320-n
518,direcció,1,va mirar cap a una altra direcció,n,cat-30-08679972-n
519,direcció,2,li han donat la direcció absoluta del programa,n,cat-30-01133281-n
520,direcció,3,va comprovar la direcció i la velocitat del vent,n,cat-30-13827426-n
521,direcció,4,la direcció general va adoptar el seu pla,n,cat-30-08381436-n
522,direcció,5,no podia seguir la direcció dels seus pensaments,n,cat-30-06197215-n
523,director,1,el director de la campanya té sempre l'última paraula,n,cat-30-10014939-n
524,director,2,el director de l'empresa va dimitir,n,cat-30-10468559-n
525,director,3,el director de l'orquestra va aixecar la batuta i la música va sonar,n,cat-30-09952539-n
526,director,6,el director de l'escola va castigar a tota la classe,n,cat-30-10474645-n
527,director_d'escena,1,el director d'escena preferia les llums blaves,n,cat-30-10645223-n
528,disciplina,1,L'antropologia és la disciplina que estudia els éssers humans des de diverses perspectives,n,cat-30-05996646-n
529,disciplina,2,insistia en inculcar disciplina a les tropes,n,cat-30-04881623-n
530,disciplina,3,aquest pla de treball requereix molta disciplina,n,cat-30-05662876-n
531,discussió,1,vam tenir una bona discussió,n,cat-30-07140659-n
532,discussió,5,va tenir una discussió amb la seva dona,n,cat-30-07181935-n
533,disminució,2,va haver-hi una disminució dràstica de les vendes,n,cat-30-07355887-n
534,dispers,3,els arbres estaven dispersos,a,cat-30-00542359-a
535,disposició,5,va utilitzar tots els recursos que tenia a disposició,n,cat-30-05198622-n
536,dissabte,1,els dissabtes no treballa,n,cat-30-15164570-n
537,disseny,3,el disseny d'una faldilla,n,cat-30-05902327-n
538,dissort,1,la misèria i la dissort d'aquests barris pobres és intolerable,n,cat-30-14448333-n
539,distància,2,el podia veure en la distància,n,cat-30-08556386-n
540,distant,2,la teva afirmació és distant de la realitat,a,cat-30-00442361-a
541,distant,4,la teva afirmació és distant de la realitat,a,cat-30-00443274-a
542,distant,5,la teva afirmació és distant de la realitat,a,cat-30-01434717-a
543,distinció,1,porta roba cara per donar-se un aire de distinció,n,cat-30-13945919-n
544,distinció,2,la distinció entre amor i encapritxament ha de quedar clara,n,cat-30-05748285-n
545,distinció,4,té la distinció de ser el restaurant més barat de la ciutat,n,cat-30-04806655-n
546,diumenge,1,el concert serà un diumenge,n,cat-30-15163797-n
547,divendres,1,els divendres només treballo mitja jornada,n,cat-30-15164463-n
548,divisió,2,És general de la divisió naval,n,cat-30-08213205-n
549,do,3,la cançó començava amb un do,n,cat-30-06868309-n
550,doble,2,és el doble de Boris Karloff,n,cat-30-10027246-n
551,dòlar,1,va pagar el dinar amb dólars dominicans,n,cat-30-13661273-n
552,dolent,11,té un telèfon dolent,a,cat-30-02345713-a
553,dolent,12,té un telèfon dolent,a,cat-30-01131803-a
554,dolent,1,té un telèfon dolent,a,cat-30-01125429-a
555,dolent,4,té un telèfon dolent,a,cat-30-02274537-a
556,dolent,6,té un telèfon dolent,a,cat-30-01069283-a
557,dolent,7,té un telèfon dolent,a,cat-30-02082924-a
558,dolent,8,té un telèfon dolent,a,cat-30-01092572-a
559,dolent,9,té un telèfon dolent,a,cat-30-01174222-a
560,dona,1,en els darrers anys les dones han guanyat llibertats,n,cat-30-10787470-n
561,donar_suport,1,Va donar suport al Partit Laborista,v,cat-30-02453889-v
562,donar_suport,3,Va donar suport al seu marit en l'adversitat,v,cat-30-02638630-v
563,dors,1,va escriure la data al dors de la fotografia,n,cat-30-04059701-n
564,dret,1,tens dret a un descans de cinc minuts,n,cat-30-05174653-n
565,dret,5,estudiava dret a Barcelona,n,cat-30-00611143-n
566,dubte,2,no hi ha cap dubte sobre la validesa de la iniciativa,n,cat-30-04757522-n
567,duo,1,són un duo inseparable,n,cat-30-07985628-n
568,economia,1,l'economia del país no funciona en condicions,n,cat-30-08366753-n
569,economia,2,no menjaven bistec perquè havien d'anar en compte amb l'economia,n,cat-30-05644727-n
570,economia,4,el seu pare volia que estudiés economia,n,cat-30-06149484-n
571,edició,2,han publicat una edició limitada dels discos de Bach,n,cat-30-07959393-n
572,edició,3,van esgotar una primera edició de 2000 còpies,n,cat-30-06590210-n
573,edició,4,l'edició de demà explicarà més bé el que ha passat,n,cat-30-06597204-n
574,edició,5,sempre recordarem l'última edició dels Òscars,n,cat-30-00428000-n
575,edifici,1,el nou edifici té vint plantes,n,cat-30-02913152-n
576,efecte,2,va mantenir aquell efecte atrevit en les reproduccions de la pintura original,n,cat-30-04675314-n
577,efecte,3,ho va fer només per causar efecte,n,cat-30-05917477-n
578,eina,1,la ciència ens ha proporcionar noves eines per lluitar contra les enfermetats,n,cat-30-00173761-n
579,elaboració,1,l'elaboració dels plans,n,cat-30-00923995-n
580,elecció,1,l'elecció del candidat demòcrata va ser acceptada,n,cat-30-00181781-n
581,elecció,2,l'elecció d'aquestes novel·les és la més encertada per aquest certamen,n,cat-30-00161243-n
582,elecció,4,he meditat molt sobre la meva elecció,n,cat-30-05790242-n
583,element,1,els elements gramaticals d'una frase,n,cat-30-05868954-n
584,elevat,3,muntanyes elevades,a,cat-30-01205473-a
585,embargament,1,l'estat va ordenar l'embargament de tota la mercaderia del vaixell,n,cat-30-06660520-n
586,embargament,2,el jutge va ordenar l'embargament de la casa per no pagar el deute,n,cat-30-00085219-n
587,embergadura,1,un executiu de poca embergadura,n,cat-30-04728068-n
588,emergència,3,les estatues pressagien l'emergència de l'escultura a Grècia,n,cat-30-07324673-n
589,èmfasi,2,la llum vermella donava èmfasi a la figura central,n,cat-30-14434866-n
590,eminent,3,les eminents puntes de la catedral,a,cat-30-01205473-a
591,emissió,1,"durant l'emissió del programa, l'entrevistat es va declarar homosexual",n,cat-30-06619428-n
592,empresa,1,l'empresa de fer una pel·lícula comporta dificultats,n,cat-30-00795720-n
