Unnamed: 0,Synset,PoS,Word,Tag Count
956,100840189,n,pelotazo,4
957,100840517,n,cena,1
958,100841091,n,pastoreo,1
959,100841297,n,comida,4
960,100841628,n,hartazgo,1
961,100841901,n,degustación,1
962,100842692,n,succión,1
963,100844254,n,sexo,15
964,100847340,n,emparejamiento,4
965,100848466,n,adulterio,1
966,100849523,n,reproducción,4
967,100849768,n,mestizaje,1
968,100849982,n,generación,2
969,1Synset Not Found,n,masturbación,1
970,100856847,n,homosexualidad,1
971,100857872,n,pederastia,1
972,105681117,n,sueño,2
973,100858377,n,cabezada,3
974,100858631,n,siesta,9
975,100858849,n,duermevela,1
976,100859001,n,reacción,4
977,100863513,n,reflejo,1
978,100865600,n,paso,14
979,100868196,n,llanto,1
980,100868669,n,sollozo,1
981,113535261,n,sudoración,1
982,105802185,n,cálculo,16
983,100871862,n,resta,1
984,100872107,n,suma,1
985,100873671,n,cuadratura,1
986,100874067,n,valoración,9
987,100874067,n,evaluación,3
988,100876874,n,percepción,2
989,100877127,n,mirada,2
990,100877625,n,vistazo,3
991,100878456,n,mirada,12
992,100878648,n,mirada,9
993,100878926,n,contemplación,3
994,100879271,n,revisión,15
995,100879759,n,observación,2
996,100880269,n,observación,2
997,1Synset Not Found,n,enseñanza,10
998,100884466,n,curso,12
999,100885858,n,primaria,5
1000,100886582,n,atletismo,10
1001,100887081,n,enseñanza,2
1002,100887081,n,pedagogía,1
1003,100887882,n,catequesis,1
1004,100888796,n,adoctrinamiento,1
1005,106606044,n,lección,3
1006,106606044,n,clase,3
1007,108327816,n,seminario,1
1008,104603081,n,seminario,2
1009,100892861,n,conferencia,1
1010,106153846,n,disciplina,2
1011,100893955,n,preparación,12
1012,100893955,n,formación,20
1013,100894552,n,ejercicio,7
1014,1Synset Not Found,n,ensayo,8
1015,100901083,n,tomografía,1
1016,100907919,n,cinematografía,1
1017,100907919,n,rodaje,12
1018,100907919,n,filmación,1
1019,113571580,n,toma,4
1020,113531435,n,creación,42
1021,100908772,n,recreación,1
1022,104534127,n,grabación,1
1023,100911048,n,construcción,41
1024,100912001,n,fabricación,11
1025,100912001,n,ensamblaje,1
1026,100912001,n,montaje,4
1027,100912274,n,desarticulación,1
1028,100912274,n,desmantelamiento,4
1029,100913705,n,producción,45
1030,113758745,n,rendimiento,8
1031,104921900,n,crianza,1
1032,114459824,n,cultivo,2
1033,100916464,n,agricultura,9
1034,115254550,n,cultivo,5
1035,100920062,n,ganadería,1
1036,100922327,n,extracción,2
1037,100923444,n,industria,21
1038,100923802,n,industrialización,2
1039,100923995,n,confección,3
1040,100923995,n,elaboración,4
1041,100924825,n,manufactura,2
1042,100925207,n,formación,11
1043,100926668,n,confección,3
1044,100928077,n,diseño,2
1045,100928371,n,planificación,2
1046,100928542,n,urbanismo,3
1047,100929718,n,escritura,1
1048,106427831,n,redacción,3
1049,100932624,n,exteriorización,1
1050,110418302,n,encarnación,1
1051,100933420,n,arte,1
1052,100937656,n,escultura,1
1053,100938791,n,grabado,1
1054,100939452,n,composición,1
1055,106501141,n,invención,1
1056,1Synset Not Found,n,conceptualización,1
1057,100941140,n,aproximación,1
1058,100941974,n,excavación,5
1059,100945205,n,montaje,9
1060,100945401,n,búsqueda,24
1061,100945401,n,busca,17
1062,105785311,n,exploración,1
1063,100947128,n,utilización,16
1064,100947128,n,uso,61
1065,100947128,n,al_uso,20
1066,100947719,n,abuso,15
1067,100948206,n,explotación,6
1068,100948868,n,reciclaje,2
1069,100948868,n,reutilización,2
1070,100949134,n,aplicación,33
1071,100949619,n,tecnología,35
1072,100951433,n,sobreexplotación,1
1073,100951781,n,comercialización,8
1074,100952214,n,capitalización,1
1075,100953559,n,acción,9
1076,100954086,n,bloqueo,4
1077,100954311,n,defensa,1
1078,100955060,n,operación,20
1079,114526954,n,resistencia,1
1080,100958896,n,lucha,13
1081,100958896,n,pugna,7
1082,100959376,n,riña,2
1083,100959376,n,refriega,2
1084,100959376,n,escaramuza,2
1085,100959376,n,trifulca,2
1086,100959645,n,incidente,4
1087,100959992,n,maniobra,2
1088,111271859,n,resistencia,4
1089,100962129,n,insurrección,1
1090,100962129,n,revuelta,3
1091,100962129,n,levantamiento,7
1092,100962129,n,rebelión,4
1093,115260277,n,revolución,6
1094,100963749,n,golpe,6
1095,100963749,n,contragolpe,5
1096,100963896,n,motín,5
1097,100964343,n,combate,5
1098,100964343,n,contienda,2
1099,100964569,n,agresión,23
1100,100965404,n,violencia,64
1101,100966869,n,expolio,1
1102,100968155,n,campaña,4
1103,100968715,n,cruzada,2
1104,100970645,n,misión,7
1105,100971463,n,refuerzo,1
1106,100972621,n,ataque,2
1107,100973077,n,guerra,72
1108,113400798,n,carga,5
1109,113400798,n,acometida,1
1110,100975452,n,incursión,2
1111,107429976,n,invasión,3
1112,100976953,n,correría,1
1113,100976953,n,incursión,2
1114,100977132,n,irrupción,1
1115,100977301,n,golpe,3
1116,100977301,n,ataque,5
1117,100978173,n,contraataque,5
1118,100978413,n,bombardeo,14
1119,100980038,n,ofensiva,10
1120,100984609,n,reconocimiento,3
1121,100985106,n,exploración,1
1122,100986938,n,fuego,8
1123,100994623,n,ráfaga,1
1124,100996969,n,medición,3
1125,101002956,n,observación,4
1126,106165623,n,cuantificación,1
1127,101003729,n,graduación,1
1128,1Synset Not Found,n,organización,9
1129,101009190,n,sistematización,1
1130,105837271,n,distribución,1
1131,101011028,n,alfabetización,2
1132,101011166,n,lista,6
1133,101011425,n,inventario,1
1134,105733090,n,agrupación,3
1135,101012712,n,clasificación,1
1136,101014066,n,acopio,1
1137,101014066,n,colección,5
1138,101015310,n,cosecha,11
1139,110432053,n,recogida,11
1140,101016748,n,recaudación,6
1141,101017701,n,suspensión,7
1142,101017987,n,continuación,2
1143,101018366,n,alargamiento,2
1144,101018366,n,prolongación,5
1145,101018630,n,repetición,1
1146,101019129,n,reiteración,3
1147,101019524,n,copia,1
1148,101019901,n,reproducción,2
1149,115224293,n,imitación,2
1150,101021579,n,ahínco,1
1151,101022483,n,suspensión,8
1152,101023636,n,procedimiento,8
1153,101023820,n,procedimiento,8
1154,101025563,n,burocracia,3
1155,101026482,n,rutina,1
1156,107454758,n,ceremonia,1
1157,101027859,n,rito,1
1158,101027859,n,ritual,1
1159,101029114,n,exaltación,1
1160,101029114,n,apoteosis,1
1161,101029406,n,rito,1
1162,101035853,n,liturgia,1
1163,101034925,n,sacramento,1
1164,101035853,n,eucaristía,1
1165,101036333,n,comunión,6
1166,113963970,n,matrimonio,1
1167,101036996,n,boda,14
1168,101036778,n,compromiso,15
1169,101036778,n,compromiso,3
1170,107216083,n,confesión,1
1171,101039637,n,extremaunción,2
1172,101040390,n,beatificación,3
1173,101041968,n,súplica,1
1174,107033753,n,misa,5
1175,101043693,n,bendición,1
1176,101044448,n,devoción,2
1177,101047338,n,revitalización,1
1178,107167415,n,presentación,2
1179,100522338,n,desprestigio,1
1180,101048912,n,ocultación,2
1181,104679074,n,camuflaje,3
1182,101049685,n,cobertura,1
1183,101050627,n,entierro,1
1184,101051082,n,sigilo,1
1185,1Synset Not Found,n,colocación,4
1186,113828075,n,orientación,1
1187,114010927,n,permanencia,5
1188,101053920,n,residencia,4
1189,101054876,n,convivencia,2
1190,101055360,n,estancia,8
1191,101232842,n,visita,3
1192,101056411,n,parada,1
1193,101057200,n,provisión,1
1194,101057200,n,abastecimiento,6
1195,101057200,n,aprovisionamiento,3
1196,100838367,n,alimentación,1
1197,101060745,n,logística,3
1198,101060924,n,suministro,9
1199,101061726,n,extorsión,2
1200,107192845,n,reclamación,13
1201,103232158,n,pérdida,6
1202,101062997,n,descanso,19
1203,101063350,n,dilación,1
1204,101063939,n,espera,20
1205,115137676,n,ocio,2
1206,1Synset Not Found,n,retraso,9
1207,1Synset Not Found,n,demora,3
1208,101066881,n,postergación,2
1209,101067070,n,aplazamiento,14
1210,1Synset Not Found,n,intervención,11
1211,101068633,n,bronca,1
1212,101070892,n,inhibición,1
1213,114506656,n,tolerancia,1
1214,101071746,n,placer,2
1215,107476623,n,risa,4
1216,101072565,n,satisfacción,2
1217,101073655,n,abuso,1
1218,101073824,n,orgía,1
1219,1Synset Not Found,n,interferencia,3
1220,101075117,n,asedio,2
1221,101075117,n,cerco,5
1222,101075725,n,distracción,1
1223,114010927,n,detención,2
1224,101077350,n,prevención,12
1225,101077881,n,exclusión,3
1226,101079604,n,represión,1
1227,101079042,n,anticipación,3
1228,101078086,n,descalificación,12
1229,101078086,n,descalificación,7
1230,101081456,n,alianza,12
1231,114416845,n,asociación,3
1232,113930385,n,afiliación,1
1233,106036697,n,dispersión,2
1234,106036697,n,distribución,4
1235,101083645,n,asignación,1
1236,101084489,n,reajuste,1
1237,101085793,n,reparto,2
1238,101085937,n,generosidad,3
1239,101087939,n,SS,1
1240,101087939,n,seguridad_social,1
1241,101090117,n,limosna,1
1242,101090446,n,comercio,21
1243,101093085,n,cambio,6
1244,101093380,n,conversión,1
1245,101093666,n,prestación,8
1246,101095966,n,operación,70
1247,107966927,n,negocio,10
1248,101097292,n,mercado,219
1249,110089892,n,finanzas,8
1250,101099109,n,financiación,49
1251,101099436,n,fondo_de_inversión,73
1252,101099436,n,plan_de_inversión,41
1253,101099436,n,inversión,85
1254,101100147,n,emisión,6
1255,101100491,n,banca,1
1256,101101329,n,publicidad,1
1257,106680913,n,imprenta,2
1258,101103614,n,publicación,8
1259,107247071,n,embalaje,1
1260,101104324,n,catering,1
1261,101104406,n,agroindustria,1
1262,101104637,n,construcción,8
1263,101105259,n,transporte,3
1264,100168658,n,mudanza,2
1265,101106808,n,transacción,7
1266,101106808,n,negociación,20
1267,101107932,n,transferencia,2
1268,101108402,n,traspaso,11
1269,101109687,n,cambalache,1
1270,101109687,n,canje,1
1271,101109687,n,intercambio,20
1272,101109687,n,retorno,1
1273,101110063,n,amiguismo,2
1274,101110274,n,negocio,14
1275,101111236,n,empeño,7
1276,101111375,n,arrendamiento,1
1277,101111375,n,alquiler,6
1278,101111750,n,importación,4
1279,101111952,n,exportación,34
1280,101112132,n,contrabando,2
1281,101112885,n,distribución,14
1282,101113068,n,márketing,1
1283,101113068,n,venta,85
1284,101113867,n,tráfico,7
1285,101113867,n,trapicheo,1
1286,101114055,n,narcotráfico,13
1287,101114284,n,trata,1
1288,114564306,n,venta,23
1289,101116206,n,telemetría,1
1290,101117723,n,saldo,1
1291,101120448,n,de_pago,13
1292,101120448,n,pago,32
1293,101120448,n,balanza_de_pagos,21
1294,101122149,n,desembolso,1
1295,101122601,n,gasto,10
1296,113279262,n,remuneración,3
1297,101121690,n,devolución,1
1298,101121070,n,amortización,4
1299,108413834,n,migración,1
1300,101124246,n,sanción,15
1301,101124246,n,voto_sanción,12
1302,101124794,n,gobierno,21
1303,101125693,n,legislación,3
1304,106650238,n,imposición,5
1305,101127245,n,coacción,4
1306,101127379,n,ejecución,3
1307,101127379,n,puesta_en_práctica,2
1308,101127623,n,imposición,2
1309,101128655,n,control,1
1310,1Synset Not Found,n,educación,5
1311,101129920,n,deber,3
1312,101129920,n,responsabilidad,34
1313,113802306,n,imperativo,2
1314,100815320,n,dirección,19
1315,101134861,n,tratamiento,7
1316,101135372,n,trato,19
1317,101135529,n,supervisión,8
1318,101135952,n,regulación,6
1319,101135952,n,gestión,49
1320,1Synset Not Found,n,justicia,20
1321,1Synset Not Found,n,judicatura,1
1322,108008335,n,dirección,26
1323,108008335,n,organización,16
1324,101137987,n,reestructuración,9
1325,101137987,n,remodelación,3
1326,101137987,n,reorganización,5
1327,101137987,n,reconversión,3
1328,101138670,n,autorización,4
1329,1Synset Not Found,n,sanción,7
1330,101139194,n,permiso,17
1331,101140193,n,acreditación,1
1332,101140471,n,encargo,1
1333,101140471,n,mandato,2
1334,101140839,n,delegación,3
1335,113293901,n,concesión,10
1336,101143760,n,despliegue,4
1337,103360845,n,preparación,3
1338,106124706,n,planificación,5
1339,101144355,n,programación,12
1340,101144716,n,calentamiento,2
1341,100815173,n,guía,1
1342,113998781,n,limitación,3
1343,101146039,n,freno,1
1344,101146576,n,detención,12
1345,101147347,n,custodia,1
1346,105986948,n,contención,4
1347,101147950,n,supresión,10
1348,101148283,n,reglamentación,2
1349,101149303,n,especificación,1
1350,101150200,n,privación,1
1351,101151097,n,pacificación,6
1352,101151407,n,conciliación,1
1353,101151605,n,mundialización,6
1354,101151605,n,internacionalización,1
1355,101152787,n,colectivización,1
1356,101153548,n,discriminación,6
1357,101155044,n,racismo,5
1358,101156438,n,movilización,2
1359,101157384,n,rearme,1
1360,101157557,n,desarme,8
1361,101158190,n,desmovilización,5
1362,100806902,n,normalización,1
1363,100806902,n,regularización,2
1364,101159025,n,estabilización,1
1365,101160342,n,penalización,13
1366,101160342,n,castigo,6
1367,114925526,n,palo,1
1368,101160729,n,vapuleo,1
1369,101160729,n,paliza,7
1370,101146768,n,encarcelamiento,1
1371,101166258,n,cambio,6
1372,101166926,n,claudicación,1
1373,104909414,n,obediencia,2
1374,1Synset Not Found,n,conformidad,1
1375,113979064,n,conflicto,2
1376,101168569,n,rivalidad,3
1377,101168569,n,competencia,42
1378,107477066,n,contienda,4
1379,114527171,n,resistencia,2
1380,101169744,n,confrontación,5
1381,101170320,n,desafío,2
1382,101170502,n,disturbio,3
1383,101170813,n,vulneración,1
1384,101170962,n,pelea,29
1385,101170962,n,combate,8
1386,100041468,n,esgrima,1
1387,101172173,n,bronca,1
1388,1Synset Not Found,n,disputa,2
1389,101172784,n,duelo,11
1390,107298982,n,golpe_de_timón,13
1391,101173965,n,puñalada,1
1392,101176219,n,superación,4
1393,101177033,n,protesta,49
1394,101177703,n,manifestación,31
1395,101178850,n,sentada,1
1396,101179393,n,rebeldía,4
1397,101179707,n,desobediencia,6
1398,101181902,n,proceso,21
1399,101184814,n,diligencia,1
1400,107186828,n,apelación,17
1401,114478433,n,quiebra,7
1402,101186578,n,suspensión_de_pagos,1
1403,101187810,n,sentencia,37
1404,101187810,n,sentencia,28
1405,101189282,n,condena,14
1406,101190884,n,arbitraje,9
1407,101191158,n,dictamen,9
1408,100548173,n,arbitraje,2
1409,101192150,n,veredicto,5
1410,101194331,n,desalojo,5
1411,101195380,n,legalización,4
1412,107477231,n,juicio,21
1413,101195867,n,juicio,6
1414,101197928,n,alegato,1
1415,108064742,n,causa,4
1416,114414294,n,separación,2
1417,101201271,n,divorcio,3
1418,101202029,n,aislamiento,2
1419,101202184,n,segregación,3
1420,101202415,n,integración,12
1421,101205156,n,colaboración,31
1422,101205156,n,cooperación,37
1423,1Synset Not Found,n,colaboración,1
1424,113971802,n,concurrencia,1
1425,101205827,n,reconciliación,6
1426,101206153,n,compromiso,17
1427,1Synset Not Found,n,asistencia,14
1428,1Synset Not Found,n,ayuda,33
1429,101209220,n,socorro,2
1430,108423840,n,servicio,4
1431,113365698,n,apoyo,103
1432,101212882,n,adhesión,9
1433,1Synset Not Found,n,patrocinio,2
1434,101214863,n,auspicio,1
1435,101215036,n,patrocinio,5
1436,106687358,n,respaldo,25
1437,101215392,n,aprobación,16
1438,101215719,n,consuelo,3
1439,101215719,n,tranquilidad,5
1440,101215902,n,ayuda,18
1441,101216191,n,mantenimiento,9
1442,106893885,n,representación,18
1443,100270919,n,contratación,18
1444,101218327,n,reserva,1
1445,101218593,n,reconocimiento,1
1446,101219075,n,idealización,1
1447,107502829,n,desaprobación,1
1448,104897762,n,actuación,54
1449,104897762,n,comportamiento,21
1450,104897762,n,conducta,14
1451,101221254,n,comportamiento,1
1452,101221464,n,territorialidad,1
1453,101221611,n,agresión,3
1454,101222477,n,intimidación,2
1455,101222859,n,mofa,1
1456,114574846,n,censura,3
1457,114574846,n,condena,4
1458,101224031,n,descortesía,1
1459,101225027,n,agravio,1
1460,101225783,n,feo,1
1461,107500414,n,favor,3
1462,101227190,n,perdón,8
1463,101227351,n,condonación,1
1464,101227805,n,caricia,1
1465,101227908,n,educación,4
1466,101228380,n,gesto,10
1467,105853636,n,consideración,1
1468,101228877,n,deferencia,1
1469,101228877,n,respeto,3
1470,101229223,n,homenaje,7
1471,1Synset Not Found,n,movilización,11
1472,101230850,n,convocatoria,13
1473,101230965,n,encuentro,42
1474,108642870,n,cita,37
1475,101231686,n,congregación,1
1476,101231819,n,congreso,10
1477,115225249,n,sesión,34
1478,101233156,n,Estado,1
1479,101233156,n,visita,56
1480,101233397,n,asistencia,6
1481,101233627,n,comparecencia,9
1482,113958456,n,presencia,20
1483,115270862,n,ausencia,22
1484,101235258,n,revancha,11
1485,101235258,n,venganza,6
1486,101235258,n,represalia,5
1487,101235463,n,venganza,2
1488,101237167,n,agresión,3
1489,101237294,n,democratización,2
1490,101237415,n,consolidación,5
1491,101238058,n,descentralización,1
1492,101238424,n,fusión,53
1493,101239064,n,compromiso,3
1494,101239064,n,implicación,1
1495,101239064,n,participación,42
1496,101239064,n,compromiso,11
1497,101240210,n,intervención,32
1498,101240432,n,mediación,2
1499,101240432,n,por_mediación_de,2
1500,106205018,n,neutralidad,1
1501,101243674,n,huelga,38
1502,101243969,n,encierro,1
1503,101244895,n,sabotaje,6
1504,101245061,n,exterminio,1
1505,101245159,n,genocidio,4
1506,100223983,n,matanza,1
1507,101245318,n,holocausto,2
1508,101246926,n,emboscada,1
1509,101247413,n,emancipación,1
1510,108541288,n,lavado,1
1511,101248075,n,estupidez,1
1512,101248075,n,tontería,2
1513,101248075,n,imbecilidad,1
1514,105176188,n,ingreso,7
1515,101248608,n,matriculación,2
1516,101248608,n,matrícula,3
1517,101248852,n,prórroga,1
1518,101249315,n,amnistía,8
1519,101249315,n,indulto,9
1520,107334490,n,derribo,5
1521,107334490,n,demolición,2
1522,101249991,n,retroceso,11
1523,106723635,n,enmienda,1
1524,101250208,n,enmienda,12
1525,101252280,n,colonización,1
1526,114577753,n,radiación,1
1527,101253060,n,emisión,13
1528,101256417,n,liderato,8
1529,101256417,n,liderazgo,10
1530,111386853,n,timón,1
1531,113775706,n,inundación,3
1532,114564056,n,revocación,1
1533,101263257,n,viraje,1
1534,101263711,n,reclutamiento,5
1535,101264050,n,consulta,4
1536,101264050,n,consulta,13
1537,101264447,n,salida,1
1538,101278232,n,El_Alamein,2
1539,115298011,n,cabeza,1
1540,110787470,n,hembra,14
1541,113220122,n,macho,12
1542,109605289,n,adulto,3
1543,101321579,n,cría,2
1544,101322685,n,cachorro,1
1545,114038993,n,padre,4
1546,114977188,n,madre,5
1547,113143285,n,cuerno,3
1548,101326291,n,microorganismo,4
1549,101327322,n,cruce,1
1550,114817141,n,virus,33
1551,101348530,n,bacteria,11
